Date,Scrip,Open,High,Low,Close,Volume
20221122,00DS30,2177.41376,2191.40698,2177.41376,2190.20803,4286821000
20221122,00DSES,1342.99521,1356.39807,1342.99521,1355.503,4286821000
20221122,00DSEX,6190.98574,6232.66173,6190.98574,6230.50587,4286821000
20221122,1JANATAMF,6.1,6.1,6.1,6.1,4332
20221122,1STPRIMFMF,17,17,17,17,1
20221122,AAMRANET,47.6,49.4,46.6,48.8,1332170
20221122,AAMRATECH,39.5,42.2,39.5,42,627306
20221122,ABBANK,9.9,9.9,9.9,9.9,4524
20221122,ACFL,26.5,26.5,26.5,26.5,2
20221122,ACI,260.2,260.2,260.2,260.2,1380
20221122,ACIFORMULA,155,155,155,155,2105
20221122,ACMELAB,85,85,85,85,6503
20221122,ACMEPL,35.4,35.4,35.4,35.4,1006
20221122,ACTIVEFINE,19.3,19.3,19.3,19.3,110
20221122,ADNTEL,106.9,107.8,103,106.8,295389
20221122,ADVENT,22.6,22.8,22.6,22.6,751537
20221122,AFCAGRO,23.5,23.5,23.5,23.5,80
20221122,AFTABAUTO,24.5,24.5,24.5,24.5,18030
20221122,AGNISYSL,22,22.8,21.9,22.6,1144719
20221122,AGRANINS,38.5,38.5,38.5,38.5,1229
20221122,AL-HAJTEX,133.5,137,132.1,132.3,186926
20221122,ALARABANK,23.6,23.7,23.6,23.6,21822
20221122,ALIF,13.3,13.3,13.3,13.3,1
20221122,ALLTEX,24.6,24.6,24.6,24.6,4
20221122,AMANFEED,33.5,33.5,33.5,33.5,683
20221122,AMBEEPHA,486.2,538,486.2,523,32803
20221122,AMCL(PRAN),266.8,266.8,266.8,266.8,17
20221122,ANLIMAYARN,37.1,37.1,37.1,37.1,5
20221122,ANWARGALV,222,227.8,219,225.7,118163
20221122,AOL,36.5,36.5,36.5,36.5,202
20221122,APEXFOODS,223.2,241.4,223.2,239.2,71580
20221122,APEXFOOT,257.5,257.5,257.5,257.5,329
20221122,APEXSPINN,130.9,130.9,130.9,130.9,20
20221122,APOLOISPAT,8.2,8.2,8.2,8.2,4100
20221122,ARAMIT,273.9,273.9,273.9,273.9,1882
20221122,ARAMITCEM,31.4,31.4,31.4,31.4,1
20221122,ASIAINS,49.8,50.7,49.3,49.8,308073
20221122,ASIAPACINS,44.7,44.7,43.6,43.8,32298
20221122,ATLASBANG,104.2,104.2,104.2,104.2,1
20221122,AZIZPIPES,95.7,95.7,95.7,95.7,137
20221122,BANGAS,127.7,127.7,127.7,127.7,805
20221122,BANKASIA,20.2,20.2,20.2,20.2,100
20221122,BATASHOE,930,932.1,927,929,621
20221122,BATBC,518.7,518.7,518.7,518.7,2905
20221122,BBS,21.6,21.6,21.6,21.6,1252
20221122,BBSCABLES,49.9,49.9,49.9,49.9,2111
20221122,BDAUTOCA,136.2,136.2,136.2,136.2,103
20221122,BDCOM,33.6,36.7,33.6,36.7,2681523
20221122,BDFINANCE,44.1,44.1,44.1,44.1,125
20221122,BDLAMPS,252.2,252.2,252.2,252.2,1693
20221122,BDTHAIFOOD,42.5,47,42.5,46.6,533292
20221122,BDWELDING,30.3,32.5,29.8,31.6,700924
20221122,BEACHHATCH,41.7,41.7,41.7,41.7,2654
20221122,BEACONPHAR,257.9,265,251,263.4,61385
20221122,BENGALWTL,24.9,25.8,24.6,25.3,308579
20221122,BERGERPBL,1711.6,1711.6,1711.6,1711.6,56
20221122,BEXGSUKUK,87,87.5,86.5,87,7637
20221122,BEXIMCO,115.6,115.6,115.6,115.6,230935
20221122,BGIC,54.9,54.9,51,52,52164
20221122,BIFC,9.5,9.5,9.5,9.5,11
20221122,BNICL,61,62,60.2,61.4,248721
20221122,BRACBANK,38.5,38.5,38.5,38.5,5416
20221122,BSC,113.6,118.6,113.2,117.2,1409289
20221122,BSCCL,218.9,218.9,218.9,218.9,204
20221122,BSRMLTD,90,90,90,90,3004
20221122,BSRMSTEEL,63.9,63.9,63.9,63.9,26200
20221122,BXPHARMA,146.2,148,146.2,147.7,148439
20221122,CENTRALINS,37.2,37.2,37.2,37.2,9468
20221122,CENTRALPHL,12.4,12.4,12.4,12.4,2
20221122,CITYBANK,21.8,21.8,21.8,21.8,8257
20221122,CITYGENINS,26.6,27.2,26.6,27,107633
20221122,CLICL,54.2,54.2,54.2,54.2,171928
20221122,CONFIDCEM,93.5,93.5,93.5,93.5,7
20221122,CONTININS,31.8,32,31.8,31.8,77511
20221122,COPPERTECH,38.4,38.4,38.4,38.4,23310
20221122,CROWNCEMNT,74.4,74.4,74.4,74.4,35
20221122,CRYSTALINS,39.2,42,39.2,41.2,46939
20221122,DACCADYE,17.9,17.9,17.9,17.9,1
20221122,DBH,57.8,57.8,57.8,57.8,711
20221122,DBH1STMF,6.9,6.9,6.9,6.9,120
20221122,DELTALIFE,136.7,139.7,136.5,137.6,425696
20221122,DELTASPINN,8.5,8.5,8.5,8.5,10000
20221122,DESCO,36.6,36.6,36.6,36.6,791
20221122,DESHBANDHU,18.4,18.4,18.4,18.4,20
20221122,DGIC,34.2,35.5,33.7,34.9,314081
20221122,DHAKABANK,13.2,13.2,13.2,13.2,1581
20221122,DHAKAINS,50,50,50,50,1
20221122,DOREENPWR,61,61,61,61,9
20221122,DSSL,17,17,17,17,410
20221122,DUTCHBANGL,62.6,62.6,62.6,62.6,239
20221122,EASTERNINS,51.4,51.4,51.4,51.4,1262
20221122,EASTLAND,25.4,25.4,25.4,25.4,2505
20221122,EASTRNLUB,1856.3,1856.3,1856.3,1856.3,78
20221122,EBL,31.8,31.8,31.8,31.8,88
20221122,EBLNRBMF,6.5,6.5,6.5,6.5,800
20221122,ECABLES,186,198,184.6,194.5,41495
20221122,EGEN,59.9,63.4,59.9,63.2,308022
20221122,EHL,80.2,85.3,80.2,85,1367172
20221122,EIL,28.3,28.3,28.3,28.3,110
20221122,EMERALDOIL,36.4,36.4,36.4,36.4,608
20221122,EPGL,34.5,34.5,34.5,34.5,158
20221122,ESQUIRENIT,34.5,34.5,34.5,34.5,1100
20221122,ETL,9.4,9.4,9.4,9.4,100
20221122,EXIM1STMF,5.8,5.8,5.8,5.8,31
20221122,EXIMBANK,10.4,10.4,10.4,10.4,269390
20221122,FAMILYTEX,4.9,4.9,4.9,4.9,100
20221122,FARCHEM,10.6,10.6,10.6,10.6,10570
20221122,FAREASTLIF,80.8,83.4,79,82.2,314264
20221122,FASFIN,5.4,5.4,5.4,5.4,925
20221122,FBFIF,5,5,5,5,925
20221122,FEDERALINS,25.6,25.6,25.6,25.6,1178
20221122,FEKDIL,17.2,17.2,17.2,17.2,15188
20221122,FINEFOODS,55.4,58.9,55.4,58.1,56771
20221122,FIRSTFIN,5.5,5.5,5.5,5.5,1357
20221122,FIRSTSBANK,9.8,9.8,9.8,9.8,71565
20221122,FORTUNE,79.5,79.5,79.5,79.5,320
20221122,FUWANGCER,17.4,17.4,17.4,17.4,54
20221122,GBBPOWER,19.8,19.8,19.8,19.8,201
20221122,GEMINISEA,379.7,391.5,372.3,388.4,57418
20221122,GENEXIL,94,102.8,93.5,102.1,3849692
20221122,GENNEXT,6,6,6,6,156
20221122,GHAIL,17.5,17.5,17.5,17.5,1629
20221122,GIB,9,9,9,9,248535
20221122,GIB,9,9,9,9,248535
20221122,GLOBALINS,32.7,32.9,32.7,32.7,177223
20221122,GOLDENSON,18.2,18.2,18.2,18.2,5
20221122,GP,286.6,286.6,286.6,286.6,1822
20221122,GPHISPAT,47.3,47.3,47.3,47.3,19753
20221122,GRAMEENS2,15.2,15.2,15.2,15.2,250
20221122,GREENDELT,65.1,65.1,65.1,65.1,1232
20221122,GSPFINANCE,30.3,30.3,30.3,30.3,1
20221122,HAKKANIPUL,58.4,58.4,58.4,58.4,4503
20221122,HEIDELBCEM,179.1,179.1,179.1,179.1,21
20221122,HFL,22.2,22.2,22.2,22.2,291
20221122,HWAWELLTEX,45.6,47.9,45.6,47.3,134444
20221122,IBNSINA,286.6,286.6,286.6,286.6,1282
20221122,IBP,17,17,17,17,20165
20221122,ICB,92,92,92,92,729
20221122,ICBIBANK,5.4,5.4,5.4,5.4,4015
20221122,IDLC,46.5,46.5,46.5,46.5,4006
20221122,IFADAUTOS,44.1,44.1,44.1,44.1,490
20221122,IFIC,11.5,11.5,11.5,11.5,988402
20221122,IFIC1STMF,5.1,5.1,5.1,5.1,10
20221122,IFILISLMF1,6.4,6.4,6.4,6.4,20
20221122,ILFSL,5.6,5.6,5.6,5.6,356
20221122,INDEXAGRO,104.6,106.8,103.8,105.2,137431
20221122,INTECH,30.4,30.4,30.4,30.4,701
20221122,INTRACO,37,41.8,37,41.7,2362943
20221122,ISLAMIBANK,33,33.1,33,33,117081
20221122,ISLAMICFIN,19.7,19.7,19.7,19.7,1085
20221122,ISLAMIINS,41.2,41.9,41.1,41.5,21560
20221122,ISNLTD,54.2,54.2,54.2,54.2,48632
20221122,ITC,34.5,35.7,34.2,35.4,1259380
20221122,JAMUNABANK,21.3,21.3,21.3,21.3,200
20221122,JAMUNAOIL,167.4,168,167.3,167.8,5217
20221122,JANATAINS,29.6,29.6,29.6,29.6,71
20221122,JHRML,74.7,79.6,74.2,78.7,995120
20221122,JMISMDL,255.5,255.5,255.5,255.5,4387
20221122,JUTESPINN,175.1,206.4,175.1,202.5,39010
20221122,KARNAPHULI,28.6,28.8,28.6,28.6,43867
20221122,KAY&QUE,252.5,252.5,242.3,242.9,12790
20221122,KBPPWBIL,13.8,13.8,13.8,13.8,135000
20221122,KDSALTD,81.4,82.7,79.1,81.1,548134
20221122,KEYACOSMET,6.4,6.4,6.4,6.4,136116
20221122,KOHINOOR,459.9,469,446.2,464.8,10798
20221122,KPCL,26.6,26.6,26.6,26.6,7650
20221122,LANKABAFIN,26,26,26,26,15000
20221122,LHBL,65.2,65.9,65,65.4,902417
20221122,LINDEBD,1397.7,1397.7,1397.7,1397.7,47
20221122,LOVELLO,37.9,38.6,37.9,38.2,693161
20221122,LRBDL,35.5,36.7,35.4,36.2,932304
20221122,LRGLOBMF1,6.4,6.4,6.4,6.4,40707
20221122,MAKSONSPIN,22.3,22.3,22.3,22.3,2413
20221122,MALEKSPIN,27.1,27.1,27.1,27.1,9984
20221122,MARICO,2421.5,2421.5,2421.5,2421.5,149
20221122,MATINSPINN,77.6,77.6,77.6,77.6,1
20221122,MEGHNACEM,68.6,68.6,68.6,68.6,8468
20221122,MEGHNAINS,44.8,44.8,44.8,44.8,110
20221122,MEGHNALIFE,65.6,68,64.6,67.1,371883
20221122,MERCANBANK,13.6,13.6,13.6,13.6,17287
20221122,MERCINS,32.1,32.1,32.1,32.1,3260
20221122,METROSPIN,43,45.8,43,45.1,429934
20221122,MHSML,26.5,26.5,26.5,26.5,11459
20221122,MIDASFIN,13.2,13.2,13.2,13.2,53
20221122,MIRACLEIND,34,34,34,34,2635
20221122,MIRAKHTER,50.8,52.9,50.8,51.1,121541
20221122,MJLBD,86.7,86.7,86.7,86.7,130
20221122,MLDYEING,24.8,24.8,24.8,24.8,1000
20221122,MONNOAGML,550,569.8,550,566.1,39107
20221122,MONNOCERA,103.4,108.4,103.4,106.4,245576
20221122,MONNOFABR,24.1,24.1,24.1,24.1,1002
20221122,MONOSPOOL,257.8,280,253,275.5,111331
20221122,MPETROLEUM,202,202,199.7,200.1,34344
20221122,MTB,16.6,16.6,16.6,16.6,1799
20221122,NAHEEACP,65.3,65.3,65.3,65.3,1
20221122,NAVANACNG,25.2,25.2,25.2,25.2,34022
20221122,NAVANAPHAR,88,93.9,87,93.3,1642173
20221122,NBL,8.3,8.3,8.3,8.3,1200
20221122,NCCBANK,13.8,13.8,13.8,13.8,261
20221122,NCCBLMF1,6.8,6.8,6.8,6.8,90
20221122,NEWLINE,45.1,45.1,45.1,45.1,500
20221122,NFML,16.7,16.7,16.7,16.7,1
20221122,NHFIL,42.8,43.5,42.4,43.1,467573
20221122,NITOLINS,42.9,42.9,42.9,42.9,165
20221122,NORTHERN,227,227,227,227,8
20221122,NORTHRNINS,41.2,41.2,41.2,41.2,13685
20221122,NPOLYMER,51,51,51,51,9297
20221122,NRBCBANK,17.6,17.6,17.6,17.6,3
20221122,NTC,602.2,613.5,602.2,608,2363
20221122,NURANI,7,7,7,7,1
20221122,OAL,11,11,11,11,501
20221122,OIMEX,18.8,18.8,18.8,18.8,50
20221122,OLYMPIC,120.2,124.3,118.6,123.9,407747
20221122,ONEBANKLTD,10.9,11.3,10.9,11.2,1744441
20221122,ORIONINFU,777,778.9,740,761.6,62125
20221122,ORIONPHARM,85.7,91.8,85.7,90.6,2239473
20221122,PADMALIFE,56.5,62.3,55.8,62.1,3221666
20221122,PADMAOIL,209.2,209.2,209.2,209.2,796
20221122,PAPERPROC,178.5,194.9,178.5,191.3,169949
20221122,PARAMOUNT,46.5,46.5,46.5,46.5,5
20221122,PDL,11.5,11.5,11.5,11.5,621
20221122,PENINSULA,27.4,27.4,27.4,27.4,90
20221122,PEOPLESINS,37.9,37.9,37.9,37.9,1
20221122,PF1STMF,10.6,10.6,10.6,10.6,40
20221122,PHARMAID,790.7,790.7,790.7,790.7,707
20221122,PHOENIXFIN,16.3,16.3,16.3,16.3,8
20221122,PIONEERINS,71.5,71.5,71.5,71.5,1507
20221122,POPULARLIF,67.2,71,67.2,69.5,226495
20221122,POWERGRID,52.4,52.4,52.4,52.4,52
20221122,PRAGATIINS,62.5,62.8,62,62.3,32196
20221122,PRAGATILIF,107.9,116.4,105.6,111.6,880874
20221122,PREMIERBAN,13,13.1,12.8,12.9,2352897
20221122,PREMIERCEM,44.5,44.5,44.5,44.5,1105
20221122,PRIMEBANK,18.9,19.1,18.9,19.1,144420
20221122,PRIMEFIN,11.5,11.5,11.5,11.5,273
20221122,PRIMEINSUR,82.8,82.8,82.8,82.8,508
20221122,PRIMELIFE,60,64.2,58.5,62.8,288377
20221122,PROGRESLIF,85.1,92.9,83.2,88.9,352045
20221122,PROVATIINS,58.9,58.9,58.9,58.9,36
20221122,PTL,77,77,77,77,12
20221122,PUBALIBANK,25.8,26.2,25.8,26,15434
20221122,PURABIGEN,26.9,27.5,26.8,27.2,121032
20221122,QUASEMIND,58.4,58.4,58.4,58.4,90
20221122,QUEENSOUTH,24.7,24.7,24.7,24.7,320
20221122,RAHIMAFOOD,237.7,239,237.7,237.7,61558
20221122,RAKCERAMIC,42.9,42.9,42.9,42.9,3073
20221122,RANFOUNDRY,162.1,162.1,162.1,162.1,4939
20221122,RDFOOD,36.2,36.2,36.2,36.2,307
20221122,RECKITTBEN,4760.7,4760.7,4760.7,4760.7,12
20221122,RELIANCE1,10.8,10.8,10.8,10.8,2
20221122,RELIANCINS,58.7,59,56.8,58.5,29508
20221122,RENATA,1217.9,1217.9,1217.9,1217.9,119
20221122,REPUBLIC,36.4,36.4,36.4,36.4,3321
20221122,RINGSHINE,9.8,9.8,9.8,9.8,14
20221122,RNSPIN,6.2,6.2,6.2,6.2,582
20221122,ROBI,30,30,30,30,4948
20221122,RSRMSTEEL,17,17,17,17,1132
20221122,RUNNERAUTO,48.4,48.4,48.4,48.4,51
20221122,RUPALIBANK,25.2,25.2,25.2,25.2,950
20221122,RUPALIINS,27.5,27.5,27.5,27.5,34024
20221122,RUPALILIFE,80.5,82.9,78,81.6,248648
20221122,SAIFPOWER,29.7,29.7,29.7,29.7,992
